,389,353,359,222,452,400,204,323,285,49,240,92,479,47,19,219,94,370,162,188,232,431,360,404,364,202,0,321,358,384,335,405,430,215,484,225,177,115,422,119,87,28,129,100,412,141,352,264,270,103,242,336,367,481,348,124,193,216,192,342,48,99,97,136
0,2.7282524,2.04075,1.253396,1.0225773,1.6869295,0.40548277,0.24591671,1.987603,0.8237664,2.0779326,0.93275994,1.7094246,2.6079123,3.3903944,1.6347481,1.9591949,1.3654358,0.24959743,1.6057683,0.14418527,2.0017545,0.7251714,0.77591676,2.1346977,2.930236,0.43949488,1.3356694,1.8822263,1.0336808,1.69235,1.3551844,0.16449435,2.0212712,0.5889492,1.4653876,0.021756219,0.63755274,0.7327719,0.35947037,0.30646357,0.24154149,0.3991234,0.97758853,1.1275427,0.9209525,0.018061737,1.43106,0.48024485,1.0976278,1.7482116,0.51237994,0.1607377,0.8069632,0.1335617,0.148719,1.5692927,0.21735232,1.2149113,1.4378117,1.5950816,0.22944964,0.3635657,2.0757194,1.2203147
1,0.25274986,0.87742394,0.5407567,0.061561808,0.14600697,0.13143846,0.7079979,0.42959282,0.29648766,0.68080693,0.7723128,0.08764483,0.7598584,0.32021207,0.4880613,2.5272253,1.1120509,0.37415752,1.5348332,0.87798285,0.047891513,1.4145439,0.5115428,0.42350453,1.2793647,0.5081382,2.9224682,0.8232758,1.1667776,0.3816901,1.224573,0.2786628,0.9044548,0.9482414,1.108661,2.0456002,0.054436497,0.75112635,0.5125235,2.160065,2.1097848,2.2509348,1.8280632,0.6572122,0.79693246,1.3039088,0.48361453,2.3159182,0.16386983,0.7075088,1.2511548,0.624191,0.19991209,0.5351608,0.8731314,0.4929445,1.154955,0.2527697,0.033575624,0.8072442,0.28033298,0.716257,0.14423008,2.1873507
2,1.7842312,0.98442996,1.1056367,1.9134587,1.7120688,0.21471159,0.16608454,1.7681255,1.895854,2.3310943,1.8991463,1.7887421,2.7121806,2.3021102,2.00575,2.0717514,0.87507313,0.36459532,0.58537304,0.71435314,1.2042392,1.2965584,0.82527393,1.8728544,1.3023547,0.6936691,1.1901019,1.6185508,0.86249244,1.1642407,1.0477839,1.7034526,1.6326137,1.4670086,1.5811063,0.060544003,0.8447619,1.553851,0.19196612,0.34380952,0.48796183,0.22311276,0.45375505,0.75490654,1.3892329,0.4010145,3.149852,0.8708649,0.74293506,0.5948869,0.91320145,0.21987034,1.0012763,0.122452654,0.14649639,0.6702174,0.08584599,0.9760855,1.508629,0.8493305,0.70539623,0.60103214,1.9466308,1.5762668
3,0.12586895,0.4322443,0.4175442,0.2797097,0.07888482,0.39317542,0.96518236,0.3018814,0.03773645,0.040839646,0.0019336002,0.10500711,0.5884576,0.12896113,0.89451075,0.0025858872,0.40541968,1.7153134,0.23965661,0.25029835,0.8177708,0.07318521,0.98681325,0.71427673,0.36748406,0.85304374,0.7948715,1.1821774,0.10836313,0.6985659,0.82258046,0.9493192,0.7522162,0.6906489,0.3329998,0.0698842,0.35833916,0.79245657,0.960111,0.9201867,0.12330427,1.1305523,0.37221152,0.24168374,0.14051591,0.19450608,0.11085526,0.21564545,0.7832572,0.46717954,0.27985895,1.045614,0.43634012,1.1573817,1.6389755,2.3012373,3.0605593,0.119978726,1.8429826,0.10228723,1.3543522,1.1460295,0.39768213,0.10975292
4,0.12663831,0.24300797,0.31464925,0.2623584,0.026981276,0.5069224,0.41344506,0.55370164,0.042080544,0.0030568205,0.12254964,0.14272244,0.28050408,0.052492015,0.72962373,0.016536808,0.24920307,1.8031516,0.22196645,0.3622222,0.8169079,0.5244406,0.7877738,0.15680532,0.3689455,0.5679937,0.33271512,0.10122766,0.34063852,0.9037446,0.08002418,0.07056789,0.03370601,0.24644727,0.10388096,0.7052184,0.0,0.6471622,1.5656307,1.8485588,1.3147244,0.38336703,0.464599,0.34365922,0.18773958,0.38303515,0.006435764,0.10267363,0.88978106,0.9081816,0.041303314,1.3567339,0.95816106,3.065047,1.5710034,0.42557222,1.606678,0.5406772,0.7446973,0.68502057,1.1368289,0.38895497,0.5010127,0.10490751
5,1.1512303,0.3897178,0.43447548,0.10619785,0.18305348,3.6485198,2.0083907,0.033745114,0.15194601,0.8261932,0.48420435,0.02322918,0.60296756,0.36589807,0.5218314,1.5382621,1.3908678,1.3603469,0.8355835,0.4102087,0.5450866,0.7867567,0.119147465,0.1688177,1.8042848,1.0868979,0.68254656,0.1786421,0.822958,2.4922113,1.3361582,2.1080773,1.920766,0.7526166,0.465047,1.0656568,0.26725355,0.4549593,0.4434011,0.20942605,0.5680486,0.6504135,0.25229648,0.99454075,0.82964486,1.0047761,0.9599598,0.44375756,0.41034293,0.056072842,0.45618019,0.38964072,1.6719631,0.8643836,1.2765944,0.20572288,0.8311272,0.4605483,1.0525774,1.3445073,1.1903977,1.5519888,1.6237594,1.4059474
6,0.41735953,0.04690061,0.07343181,0.28279063,0.7754669,0.68867904,1.1952437,0.29084724,0.26665533,0.6441346,0.44986343,0.3669972,0.0761785,1.0311785,0.039324243,0.33124802,0.45192096,1.0144696,2.165426,0.14765492,0.2570632,0.32766125,0.46650398,1.1705614,0.23401442,2.5058813,0.92921734,0.46278223,1.081722,0.45590162,0.7830943,1.686254,0.6388711,0.34195343,0.22468467,1.2412483,0.32439077,1.8755337,1.3815547,1.3517377,0.8559945,0.025083812,0.4646773,2.0470078,0.688924,1.4595611,0.28807238,1.0334287,0.9908517,0.5830564,1.4102336,1.9940288,0.25392964,0.3566558,0.41007984,0.18769038,0.6559473,0.05122495,0.5852658,2.3836884,1.4527788,1.2251068,0.058193382,0.9250565
7,0.3715804,0.27033278,0.729464,0.3273508,0.11098431,3.4714131,0.84535664,0.10577982,0.070755705,1.0185851,0.52978027,0.08779219,0.5661398,0.16980374,0.21194524,0.41778848,0.99443316,3.6315057,0.877121,0.32088208,0.3076556,0.20089528,0.13803121,0.30363387,1.0745187,1.2651179,0.6265155,0.5347608,1.0621434,2.2846878,1.3657649,1.6256044,0.6135906,1.0579225,0.5877098,0.8709947,0.12645364,0.6507629,0.34620506,0.42572877,0.95811033,0.9143331,0.8958402,1.0815552,0.26379475,0.18830135,0.4212813,0.70088804,0.24107967,0.6321032,0.20857051,1.3408315,1.356165,1.4275428,1.5129049,0.06322813,1.026709,0.24749771,1.1341606,0.97065216,1.2691023,1.1325123,1.01926,0.5194464
8,0.43084398,0.3068937,0.057951078,0.89563704,1.1169164,1.7461311,1.2933229,0.8157552,0.28214765,0.26473075,0.12948418,0.30653402,0.114412166,1.0147681,0.041999824,0.5416342,0.12258415,0.06874726,0.8645552,0.025770865,0.17843357,0.8805557,0.19540574,0.50906444,1.986928,1.2373359,0.70411694,0.9613158,1.1169908,0.61237264,0.80029154,0.13279521,0.3052895,0.51937443,1.039035,2.238411,0.48547903,0.49424794,1.5033506,0.3361016,0.29397967,0.19003196,0.064928606,0.22428367,0.8022797,1.2153401,0.7019514,0.6126068,0.74215966,1.2493958,1.3192781,1.7838928,0.3275554,0.7046277,0.6179902,0.22779427,0.5592533,0.15622014,0.9032617,2.4610422,2.0157318,1.0910423,0.07328017,1.3950156
9,0.95048624,0.67527515,0.64490634,0.9487386,1.1195236,0.25875217,0.41774547,1.0830582,2.0595622,1.5943127,1.8069977,0.54539835,0.8049666,4.8125844,0.8596128,0.63787836,1.0867637,0.004353205,0.30321652,1.723105,1.806069,1.8312091,0.8730222,2.7346284,1.9499229,0.84534544,0.264875,2.1150546,1.0744746,0.6651678,1.2913424,0.31421942,0.52157855,2.222554,2.890864,0.056351215,1.7273208,2.0081458,0.18240178,0.122124895,0.13363154,0.94502103,0.8644646,0.82557154,0.6728102,0.26581463,1.5759193,0.6894511,0.041068144,0.42791674,0.91208804,0.81470567,1.2489632,0.3743927,0.15056928,0.24334025,0.12510626,1.2290685,1.088891,1.0010016,0.28288916,0.7677682,1.2822837,0.54971653
10,2.0882165,2.2431939,2.5138042,3.2437744,1.4817064,0.19420098,0.581893,1.6142751,1.234973,2.189617,1.1178178,2.8194249,2.5371237,2.1464934,1.6118886,1.0090858,1.3506181,0.39301133,1.1271495,3.2527955,1.4813396,1.1438011,1.2714238,1.2558626,0.845681,0.57700694,2.0876763,0.84540284,1.6906364,1.4728969,1.0950314,0.9784555,2.0108063,1.3420862,1.5291607,0.0038753997,0.77818793,2.0592048,0.4109455,0.23169594,0.5385214,0.53252155,0.6885471,0.6827782,2.105164,0.5916047,3.0651593,0.44668633,1.6973144,0.54541725,2.1575184,0.60946906,0.35125166,1.3189434,0.12533027,1.9766284,0.077293865,3.067629,1.0135223,0.4949737,0.19982898,0.20094638,0.9846963,1.084998
11,0.7772698,0.105794765,0.16930701,0.0618173,0.15860513,0.89863384,0.13581489,0.03421781,0.49687412,0.008445715,0.5958136,0.29656705,0.7647985,0.17263332,0.25750554,0.13990237,0.62016153,1.8141781,0.2183231,0.34340337,0.29874665,1.2590028,1.976903,0.31131288,0.41187692,0.5619635,0.35126144,0.12545708,0.08390428,0.6143152,2.1131058,0.12043932,0.19099975,0.4344565,0.4541577,2.488961,1.0706487,0.61311495,0.8772381,1.6397493,3.3691347,1.9757912,0.79763293,0.16798517,0.31492814,3.1922827,0.71200687,2.2281952,0.29922417,0.83136016,0.025914578,2.0325887,0.20416944,1.6398327,0.18628794,0.67676467,4.592336,0.04820622,0.27440178,0.15030769,0.21178979,0.42945173,0.015722834,0.623944
12,1.9858857,1.7399955,2.2236633,1.2088548,1.7805636,0.45996645,0.5236717,1.574668,1.1166815,2.346472,1.9727781,0.8966184,2.1823387,1.7624792,1.7619067,2.3231316,1.975925,0.5279971,0.77470195,0.90675336,2.093466,1.3355572,0.7534529,1.858107,2.2003906,0.68155426,1.0276638,3.1131635,1.5746678,0.8106781,1.2838786,0.46301875,0.8441889,0.91360044,1.0563982,0.0412283,1.4940372,1.2750657,0.8449736,0.32888132,0.90626353,0.921251,0.90809226,1.9657702,1.2726684,0.045797717,1.161769,0.6823972,0.8622623,1.2834715,0.6181474,0.18024302,0.24414046,0.07696859,0.10658309,1.6157562,0.192909,0.8894594,1.0668936,0.8843376,0.27003375,0.6542458,2.4911726,1.3497305
13,2.2798216,2.5927236,1.9805491,2.4051402,2.3590791,0.32412216,1.3033869,3.6884282,1.2071623,1.8403372,1.9381838,2.7086437,1.3638713,1.6679441,1.8974876,1.5769559,0.98438275,0.020514214,1.3440285,1.6304514,1.6836056,1.5798398,1.6289068,1.9058313,2.3446326,0.47164425,0.19845025,1.3939414,2.336849,0.79140854,1.9274566,0.92670095,2.1694396,0.79721886,2.1552997,0.0042906096,1.198288,1.3340434,0.22621302,0.031430364,0.8184395,0.36459342,2.1656404,2.612904,0.6427958,0.7806659,1.1618292,0.35846004,0.69114894,0.7257459,4.079922,0.08399659,1.1811767,0.15270635,0.017180094,1.1180835,0.5739092,2.6407218,0.19940338,0.054020498,0.5306571,0.37845534,0.89007217,0.2108597
14,1.9511645,0.65990835,0.16964476,0.16867204,0.22469091,3.1433914,2.0167034,0.6173016,0.026926368,0.26070926,0.63823265,0.30635053,0.21974796,0.6730949,0.5862968,0.6015134,1.07213,1.62649,2.26543,0.6075931,0.3582122,1.1189821,0.14701095,0.1929846,2.3194938,0.9469617,0.94789386,1.0099704,0.9897484,2.1777277,1.3429506,1.3801169,1.1960434,0.5801118,0.6725442,1.0151068,0.3940518,0.3185279,0.203221,0.24620757,0.8697609,0.4364872,0.2737429,1.2389873,0.7168262,0.727597,0.34499985,0.53655154,0.3317227,0.18060109,0.64553964,0.3045576,1.2776954,0.82853764,1.9807745,0.2942022,0.6165475,0.5032868,1.3129303,2.2736523,1.7649888,2.8213563,1.5823817,1.9271495
15,0.49600482,0.14316669,0.016659942,0.14686918,0.50379926,0.41207737,0.34034663,0.73764163,0.5740904,0.53219724,0.38566574,0.42945546,0.98314494,2.1192446,0.14693502,0.5078246,0.32314453,0.7066061,0.9215253,0.07742028,0.10224595,0.3940621,1.0859177,1.1972309,0.86438876,0.23841383,2.64847,1.0545503,0.47262603,0.7740676,0.19340824,0.5417137,0.2657706,1.7598197,2.1956937,1.4781383,0.09832433,0.50093,1.2267269,1.4127144,1.3732617,0.77150214,0.0142805185,0.8136816,0.7073963,0.73459077,0.35340005,1.0907019,2.4918807,3.5271559,1.232632,1.779143,1.1852006,0.0051617743,1.6045768,0.92364424,1.700813,1.2839962,1.6751889,2.4764922,1.9877328,0.76279676,0.5920759,2.1384363
16,0.91281563,0.5789154,0.17476206,0.0042804256,0.7365116,1.7282346,3.0785847,0.82378036,0.32297727,0.06201737,0.20748635,0.16451806,0.08698067,0.024897663,0.5427397,0.36296996,0.5973762,1.9312778,0.4019896,1.0562469,0.8202295,1.2080731,0.70305973,0.032407917,0.75174946,2.5406291,0.46602622,0.58341306,0.32407403,2.7641044,0.22304973,0.6683058,0.3799388,0.46340603,0.19709097,1.7228527,1.5520041,1.033246,0.35387927,0.62731344,1.2038068,1.3849803,0.2896341,2.17432,1.2831522,1.5545061,0.44000462,2.3669302,0.3802735,0.8053305,0.19423904,0.7790958,2.749358,1.513022,1.111759,0.7511443,1.7392131,0.46344113,1.2466278,0.28511766,0.48104167,1.9803199,1.7397944,0.53530896
17,0.44241697,0.30663896,0.011849893,0.014825751,0.09580273,0.36086902,0.31891015,0.48825893,0.7813567,0.13402385,0.25183323,0.1145973,0.6508003,0.50899655,0.8275897,0.31745237,0.1855002,1.2768203,0.40337497,0.2125974,0.42361325,0.5939321,0.5387296,0.15004127,0.27355886,0.54964453,0.3641767,0.9468778,0.013025266,1.5411361,0.12789814,0.24075453,0.6842706,0.018317273,0.5260354,0.19702373,1.14844,0.63509464,0.27732968,0.99001974,0.680596,1.480093,0.18864864,0.121586956,0.31379414,0.4615442,0.06182293,0.76880753,0.38486737,1.2374018,0.25554222,0.6264332,0.6812301,2.147269,0.69085616,1.1346225,2.8025613,0.12409959,0.6804059,0.28749943,1.0654856,1.0815555,0.61350477,0.55760443
18,0.19114439,0.09168987,0.11225473,0.3385522,0.3532849,0.5648225,0.058667034,0.5397474,1.0114448,0.37213317,0.061539706,0.50706285,0.5273017,0.2766178,0.51045567,0.7875194,1.2582861,1.511469,0.5662447,0.85810125,0.18404682,1.7016044,1.1645283,0.6600351,0.038935684,0.037359033,1.5004168,0.43200898,1.2627509,0.21751496,0.14923961,0.9555564,0.86132866,1.7173244,1.1163425,1.1525983,0.035178315,0.55151856,1.7751689,2.3055944,2.8673384,2.5423536,0.44021392,1.9181519,0.64008075,3.8599133,0.6106121,1.5772916,3.4151754,2.5266109,1.123573,1.2610435,0.04798305,0.1393187,0.072919145,0.69000393,1.6423237,0.4568239,1.6104627,1.8615388,0.046132132,0.7839397,0.19978924,0.8938948
19,1.8329766,1.8515254,0.83897126,1.0945678,1.0727247,0.47534466,0.16833898,2.6802428,1.0617741,1.4387873,1.2146516,0.6626054,1.0563431,1.4553264,0.6524821,1.2004397,1.4165156,0.42536327,0.34251106,1.0596201,1.9377381,2.2256875,2.0358427,2.2097626,1.6869301,0.43788123,0.57801557,2.6697006,1.1750565,0.4217359,1.1097696,1.1617962,0.9048533,1.504296,1.167853,0.3010093,2.6889298,2.1174736,1.075589,0.3666873,0.71412706,1.145159,0.56155986,1.7824652,1.3417847,1.4866211,1.9498798,0.78840864,0.7482293,1.0671566,1.0955707,0.578348,0.64372605,0.35114202,0.015996305,0.87541026,1.1974399,0.31557813,0.88452566,0.3597799,0.36728552,0.4758717,1.0089558,1.0046335
20,1.3898448,1.1339715,1.7160009,1.1929189,1.1501735,0.39974275,0.1688132,1.4012436,1.7195727,1.1534882,1.2883427,2.0102997,1.1835624,2.759265,1.4106748,0.4372212,2.1131058,0.0704373,0.3963396,1.5056267,2.8632407,0.8688572,1.4027182,1.7439902,1.5387797,0.5538116,1.414704,0.6330976,1.767276,0.24177535,2.1289334,1.3482409,0.72963667,1.817099,1.058579,0.03970321,1.7621346,1.4317281,0.16575128,0.08070817,0.26621303,0.73849356,0.7011999,0.8735191,1.0950634,0.42177483,0.4754732,0.09157222,0.5289253,0.81490576,0.8895401,0.14249578,0.4510185,0.06133852,0.5286229,1.2113729,0.030527003,2.9428449,0.9406207,0.72392815,0.7413325,0.6410183,1.1623999,1.4998617
21,0.5815005,0.27120432,0.9626717,0.6063069,1.533131,1.1524597,1.29493,0.6464763,0.62623584,0.75261265,0.52095014,0.04338427,0.7169885,3.0503693,0.46729392,0.2951239,0.29986763,0.6445428,0.949092,0.013804819,0.62405,1.0956601,0.4084984,0.72036296,0.955039,1.4531382,0.6041751,0.45529738,0.104316376,0.39907378,0.75678277,0.100574724,1.129413,0.7594765,0.52761716,1.0927774,0.3422484,0.030186487,2.0510821,0.8544141,0.13446778,0.2940322,0.047890414,0.25489902,0.7844272,0.40195885,1.0329945,0.21004573,0.58406496,1.3841921,0.13889813,1.1813451,1.3344306,0.78628343,2.2860243,0.42268232,0.6242651,1.2345608,0.34737232,2.4403706,2.3059454,0.48238304,0.5462372,0.56697625
